C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_108.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_108.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_108.jpg, 0, 1, 0, 30.1903
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_209.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_209.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_209.jpg, -0.1422969, 1, 0, 30.18501
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_312.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_312.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_312.jpg, -0.04619672, 1, 0, 30.19056
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_413.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_413.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_413.jpg, 0, 1, 0, 30.1901
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_513.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_513.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_513.jpg, 0, 1, 0, 30.19024
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_615.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_615.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_615.jpg, -0.011991, 1, 0, 30.19026
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_716.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_716.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_716.jpg, -0.2210625, 1, 0, 30.17816
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_817.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_817.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_817.jpg, 0, 1, 0, 30.18938
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_36_918.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_36_918.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_36_918.jpg, 0, 1, 0, 30.19019
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_019.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_019.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_019.jpg, 0, 1, 0, 30.19032
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_121.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_121.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_121.jpg, 0, 1, 0, 30.19031
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_222.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_222.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_222.jpg, -0.1303278, 1, 0, 30.18586
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_322.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_322.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_322.jpg, -0.1464681, 1, 0, 30.18878
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_424.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_424.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_424.jpg, 0, 1, 0, 30.18976
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_524.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_524.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_524.jpg, 0, 1, 0, 30.19017
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_625.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_625.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_625.jpg, 0, 1, 0, 30.19031
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_726.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_726.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_726.jpg, 0, 1, 0, 30.19032
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_826.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_826.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_826.jpg, -0.2947275, 1, 0, 30.16865
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_37_927.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_37_927.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_37_927.jpg, -0.06754534, 1, 0, 30.1911
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_026.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_026.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_026.jpg, 0, 1, 0, 30.18987
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_127.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_127.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_127.jpg, 0, 1, 0, 30.19019
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_229.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_229.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_229.jpg, -0.1027182, 1, 0, 30.18816
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_329.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_329.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_329.jpg, -0.3728829, 1, 0, 30.16041
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_430.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_430.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_430.jpg, -0.07374607, 1, 0, 30.19101
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_530.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_530.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_530.jpg, 0, 1, 0, 30.18965
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_631.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_631.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_631.jpg, -0.1974474, 1, 0, 30.18319
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_733.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_733.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_733.jpg, -0.2600473, 1, 0, 30.18464
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_833.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_833.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_833.jpg, 0, 1, 0, 30.18871
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_38_934.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_38_934.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_38_934.jpg, -0.2021979, 1, 0, 30.18349
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_036.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_036.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_036.jpg, -0.31403, 1, 0, 30.17792
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_137.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_137.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_137.jpg, -0.01607833, 1, 0, 30.18931
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_238.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_238.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_238.jpg, -0.0463521, 1, 0, 30.19025
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_339.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_339.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_339.jpg, -0.3433905, 1, 0, 30.16702
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_438.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_438.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_438.jpg, -0.1241739, 1, 0, 30.19179
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_540.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_540.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_540.jpg, 0, 1, 0, 30.18933
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_640.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_640.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_640.jpg, -0.2342781, 1, 0, 30.18033
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_741.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_741.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_741.jpg, -0.2818161, 1, 0, 30.18423
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_842.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_842.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_842.jpg, 0, 1, 0, 30.18801
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_39_944.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_39_944.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_39_944.jpg, -0.1735392, 1, 0, 30.18711
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_045.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_045.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_045.jpg, -0.3389589, 1, 0, 30.17278
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_147.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_147.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_147.jpg, -0.03960121, 1, 0, 30.19024
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_247.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_247.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_247.jpg, -0.0670125, 1, 0, 30.19039
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_348.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_348.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_348.jpg, -0.3660534, 1, 0, 30.16475
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_450.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_450.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_450.jpg, -0.1490811, 1, 0, 30.19214
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_550.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_550.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_550.jpg, -0.2978478, 1, 0, 30.18071
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_652.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_652.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_652.jpg, -0.4679356, 1, 0, 30.15962
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_753.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_753.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_753.jpg, -0.4358344, 1, 0, 30.1755
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_853.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_853.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_853.jpg, -0.5304692, 1, 0, 30.17114
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_40_955.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_40_955.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_40_955.jpg, -0.2317943, 1, 0, 30.1972
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_056.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_056.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_056.jpg, 0, 1, 0, 30.18525
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_158.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_158.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_158.jpg, 0, 1, 0, 30.19037
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_259.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_259.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_259.jpg, 0, 1, 0, 30.19007
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_359.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_359.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_359.jpg, 0, 1, 0, 30.19058
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_459.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_459.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_459.jpg, 0, 1, 0, 30.18978
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_561.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_561.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_561.jpg, 0, 1, 0, 30.18962
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_663.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_663.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_663.jpg, 0, 1, 0, 30.19056
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_765.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_765.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_765.jpg, 0, 1, 0, 30.1902
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_865.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_865.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_865.jpg, 0, 1, 0, 30.19094
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_41_966.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_41_966.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_41_966.jpg, 0, 1, 0, 30.19047
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_067.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_067.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_067.jpg, -0.1058463, 1, 0, 30.18724
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_169.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_169.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_169.jpg, -0.3675417, 1, 0, 30.16001
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_271.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_271.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_271.jpg, -0.06825153, 1, 0, 30.18933
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_372.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_372.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_372.jpg, 0, 1, 0, 30.19001
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_473.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_473.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_473.jpg, 0, 1, 0, 30.18845
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_574.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_574.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_574.jpg, -0.1539642, 1, 0, 30.18495
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_676.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_676.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_676.jpg, -0.3658188, 1, 0, 30.16303
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_777.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_777.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_777.jpg, -0.06617004, 1, 0, 30.19119
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_878.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_878.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_878.jpg, 0, 1, 0, 30.18954
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_42_978.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_42_978.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_42_978.jpg, 0, 1, 0, 30.19006
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_080.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_080.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_080.jpg, 0, 1, 0, 30.19073
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_181.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_181.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_181.jpg, 0, 1, 0, 30.19038
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_282.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_282.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_282.jpg, 0, 1, 0, 30.19105
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_383.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_383.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_383.jpg, 0, 1, 0, 30.19059
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_484.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_484.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_484.jpg, 0, 1, 0, 30.19032
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_585.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_585.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_585.jpg, -0.0296451, 1, 0, 30.1907
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_685.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_685.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_685.jpg, -0.3313903, 1, 0, 30.16359
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_787.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_787.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_787.jpg, -0.1063327, 1, 0, 30.19138
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_889.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_889.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_889.jpg, 0, 1, 0, 30.1895
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_43_989.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_43_989.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_43_989.jpg, 0, 1, 0, 30.19018
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_44_091.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_44_091.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_44_091.jpg, 0, 1, 0, 30.19031
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_44_190.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_44_190.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_44_190.jpg, -0.0521205, 1, 0, 30.18979
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_44_292.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_44_292.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_44_292.jpg, -0.3527519, 1, 0, 30.16356
C:\CVT\Projects\Behavorial_Cloning\Data\IMG\center_2023_02_14_16_06_44_394.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\left_2023_02_14_16_06_44_394.jpg, C:\CVT\Projects\Behavorial_Cloning\Data\IMG\right_2023_02_14_16_06_44_394.jpg, -0.04961035, 1, 0, 30.19062
